year,county,agency_name,agency_code,less_than_high_school,high_school_or_higher,bachelors_or_higher,per_capita_income,median_income,poverty_rate,employment_rate,unemployment_rate
2010,San Luis Obispo,Morro Bay Police Department,4003,11.7,92.6,30.5,31583,53585,18.4,49.8,3.7
2010,San Luis Obispo,Pismo Beach Police Department,4005,9.6,93.1,35.9,48654,63802,34.6,56.2,5.6
2010,San Luis Obispo,San Luis Obispo Police Department,4006,1.2,91.7,45,26204,40812,26.1,56.8,8.5
2010,San Mateo,All Combined,All Combined,14.1,88.5,44,43958,85648,26.2,63.9,6.5
2010,San Mateo,Belmont Police Department,4102,4.8,95.6,57.5,52376,99913,22,67.3,5.9
2010,San Mateo,Brisbane Police Department,4103,0,91.4,43.5,48257,90156,9.1,68.9,10.6
2010,San Mateo,Burlingame Police Department,4104,11.9,94.1,53.4,49532,81849,22.8,60.7,6.5
2010,San Mateo,Daly City Police Department,4106,13.1,86.3,34,27731,74987,29.7,62,8.7
2010,San Mateo,East Palo Alto Police Department,4127,25.1,65,16,17942,48734,38.3,61.2,9.6
2010,San Mateo,Foster City Police Department,4120,7.6,96.3,62.2,52363,111563,12.6,64.9,5.5
2010,San Mateo,Half Moon Bay Police Department,4107,12.1,83.4,40.2,44762,92875,24.6,63.5,7.6
2010,San Mateo,Menlo Park Police Department,4109,15.1,93.4,69.5,67213,107860,24.1,64.1,6
2010,San Mateo,Millbrae Police Department,4110,9,89.5,40.4,40556,80763,27.3,58.1,5.5
2010,San Mateo,Pacifica Police Department,4111,7.6,93.5,37.9,40567,90472,25.3,67.5,6.5
2010,San Mateo,Redwood City Police Department,4113,21.4,85.3,39.7,39245,75231,23.1,65.2,6.4
2010,San Mateo,San Bruno Police Department,4114,10.9,90.6,33.8,33496,75576,27,66.6,6.7
2010,San Mateo,San Carlos Police Department,4115,6.6,96.6,59.1,58020,110929,20.9,63.7,5.3
2010,San Mateo,San Mateo Police Department,4116,12.6,88.6,43.4,44949,83850,26.5,66.7,5.5
2010,San Mateo,South San Francisco Police Department,4117,10,84.8,31.5,31163,74158,25.9,64.3,5.8
2010,Santa Barbara,All Combined,All Combined,16.9,80.1,31,29731,60078,28.5,58.6,7.5
2010,Santa Barbara,Carpinteria Police Department,4205,16.9,76.8,25.9,31672,63834,29.1,65,7.5
2010,Santa Barbara,Goleta Police Department,4214,15.1,86.8,42.2,32073,67895,23.7,66.2,4.2
2010,Santa Barbara,Guadalupe Police Department,4201,40.2,47.8,4,14090,42978,23.2,64.7,6.7
2010,Santa Barbara,Lompoc Police Department,4202,27.1,74.3,14.1,19746,46932,21.4,53.5,9.7
2010,Santa Barbara,Santa Barbara Police Department,4203,13.1,84.5,42.3,36601,61665,27,62.8,5.9
2010,Santa Barbara,Santa Maria Police Department,4204,43.7,62.6,12.9,18301,50208,28.7,58.7,9.2
2010,Santa Barbara,Solvang Police Department,4210,24.3,86.6,34.8,38624,61289,17.3,60.1,4.7
2010,Santa Clara,All Combined,All Combined,15.2,86.3,45.3,39804,86850,25.1,61.9,7.8
2010,Santa Clara,Campbell Police Department,4302,13.3,92.1,43.9,43199,79464,19.4,68.5,6.2
2010,Santa Clara,Cupertino Police Department,4303,7.8,97,74.7,49890,120201,18.3,58.1,6.9
2010,Santa Clara,Gilroy Police Department,4304,20,75.9,24.6,28527,71340,24.4,63.5,8.9
2010,Santa Clara,Los Altos Police Department,4305,13.1,98.5,78.2,75294,149964,24.7,55.4,6.1
2010,Santa Clara,Milpitas Police Department,4308,15.4,86.5,39.4,31502,92694,18.1,59.5,7.3
2010,Santa Clara,Monte Sereno Police Department,4309,15.8,99.1,71.4,81689,139145,33.9,57.5,5.5
2010,Santa Clara,Morgan Hill Police Department,4310,18,85.2,38.2,38695,92771,21,64.8,7.2
2010,Santa Clara,Mountain View Police Department,4311,12.2,90.4,58.7,49403,88244,22.1,67.7,6.1
2010,Santa Clara,Palo Alto Police Department,4312,5.2,97.6,79.3,70242,120670,22.9,61,5.2
2010,Santa Clara,San Jose Police Department,4313,17.8,82.4,36.6,33233,79405,28,62.2,8.7
2010,Santa Clara,Santa Clara Police Department,4314,8.8,90.9,48.8,38422,85294,25.4,63,7.5
2010,Santa Clara,Saratoga Police Department,4315,18.3,97.7,76.8,72408,145023,18.2,50.1,7.5
2010,Santa Clara,Sunnyvale Police Department,4316,14.4,90.9,56.1,43828,90174,17.8,65,6.6
2010,Santa Cruz,All Combined,All Combined,12,84.1,37.3,32862,65253,22.8,60.6,8.3
2010,Santa Cruz,Capitola Police Department,4401,13.6,92.4,37,33698,52389,21.6,62.5,8.6
2010,Santa Cruz,Santa Cruz Police Department,4402,4,91,51.7,31569,61207,21,58.3,8.3
2010,Santa Cruz,Scotts Valley Police Department,4404,4,96.7,46.3,43595,101673,20.7,61.6,6.9
2010,Santa Cruz,Watsonville Police Department,4403,31.2,52.5,10.2,16227,46675,27.1,59.7,11
2010,Shasta,All Combined,All Combined,12.9,88.1,20,23772,43944,20.5,49.6,11.7
2010,Shasta,Anderson Police Department,4501,11.2,81.1,10.1,16760,34852,18.9,49.8,15.5
2010,Shasta,Redding Police Department,4502,12,89.8,23.3,23673,43550,20.4,52,11.9
2010,Sierra,All Combined,All Combined,19.2,88.3,23,27389,52950,22.3,56.5,9.4
2010,Sierra,Loyalton Police Department,4601,7.1,82.9,15.9,22215,49340,21.1,58.3,6.7
2010,Siskiyou,All Combined,All Combined,13.9,88.4,22.6,22179,36981,19.1,47.4,12.1
2010,Siskiyou,Dorris Police Department,4701,51,86,6.7,16028,33182,15.4,55.8,8.5
2010,Siskiyou,Dunsmuir Police Department,4702,15,86.3,18.8,22601,35283,4,45.6,15.8
2010,Siskiyou,Etna Police Department,4703,29.6,77,13.1,19099,32061,17.9,52.3,7.6
2010,Siskiyou,Fort Jones Police Department,4704,57.7,92.7,22.4,19844,31417,17.5,55.2,7
2010,Siskiyou,Montague Police Department,4705,14.1,82.7,12,15622,31688,25.4,50,19.8
2010,Siskiyou,Mount Shasta Police Department,4706,11.3,93,29.6,23037,38504,18,55,10
2010,Siskiyou,Tulelake Police Department,4707,49.1,66.6,11.4,14368,26510,11.3,48.3,12.6
2010,Siskiyou,Weed Police Department,4708,2.1,85.5,9.9,15803,26064,18,45.8,17.5
2010,Siskiyou,Yreka Police Department,4709,13.1,89.9,19.8,21183,33810,18.2,47.5,14.1
2010,Solano,All Combined,All Combined,17.2,85.8,24,28649,68409,24,58,9.3
2010,Solano,Benicia Police Department,4801,8.7,94.7,41.2,43112,87018,15.7,66,4.8
2010,Solano,Dixon Police Department,4802,22.9,82.1,19.6,26566,69742,21.1,65.3,9.2
2010,Solano,Fairfield Police Department,4803,19,84.8,22.2,26647,68009,23.7,59.2,9.5
2010,Solano,Rio Vista Police Department,4804,9.9,93.1,25.3,31820,54568,24.5,39.3,14.3
2010,Solano,Vacaville Police Department,4806,13.3,85.4,21,28512,70838,18.8,54.9,6.7
2010,Solano,Vallejo Police Department,4807,19.3,84.7,24.7,26575,61481,28.4,57.1,12
2010,Sonoma,All Combined,All Combined,16.1,86.2,31.5,32597,63274,23.1,61.2,7.9
2010,Sonoma,Cloverdale Police Department,4901,7.9,80.2,24.6,26725,54309,8.8,59.9,6.4
2010,Sonoma,Cotati Police Department,4902,1.5,90.9,33,36422,64107,18.7,71.2,8.3
2010,Sonoma,Healdsburg Police Department,4903,21,85.1,30.8,32027,62550,20.7,61.6,6.3
2010,Sonoma,Petaluma Police Department,4908,15.4,87.6,33.3,34159,73284,24.4,65.4,6.8
2010,Sonoma,Rohnert Park Police Department,4904,6.7,89.5,25.1,28263,57387,20.8,64.6,7.5
2010,Sonoma,Santa Rosa Police Department,4905,19.4,84.6,29.2,29794,59326,25.1,60.2,9.2
2010,Sonoma,Sebastopol Police Department,4906,20.4,93.1,38.6,32368,53008,10.4,63.7,5.4
2010,Sonoma,Sonoma Police Department,4907,12.7,95.3,39,39730,65728,20.8,57.5,6.5
2010,Stanislaus,All Combined,All Combined,19.7,75.3,16.3,22064,51094,23.7,54.8,12.5
2010,Stanislaus,Ceres Police Department,5001,20.4,66.5,9.4,18154,50124,23.5,56.3,13.8
2010,Stanislaus,Hughson Police Department,5009,6.3,74.7,14.4,18646,49977,24.4,53.2,14.3
2010,Stanislaus,Modesto Police Department,5002,18.2,79.3,18.3,23383,50550,18.6,53.9,12.7
2010,Stanislaus,Newman Police Department,5003,7.1,70.8,8.5,17132,47416,23.4,56.8,7.6
2010,Stanislaus,Oakdale Police Department,5004,21.1,83.3,15.7,25261,59842,31.5,57.3,9.9
2010,Stanislaus,Patterson Police Department,5005,18.4,70.6,11.8,19364,54187,29.7,55.7,12
2010,Stanislaus,Riverbank Police Department,5006,20,72.8,13.3,20328,58308,22.3,57.7,16
2010,Stanislaus,Turlock Police Department,5007,17.1,78.9,23.9,22444,50573,29.8,58,10.6
2010,Stanislaus,Waterford Police Department,5008,44.3,63.8,10.2,16018,53413,31.4,58.6,13.8
2010,Sutter,All Combined,All Combined,21.4,78.4,18.7,22344,50944,18.5,54,13.4
2010,Sutter,Live Oak Police Department,5101,10.1,62,10.6,14927,42069,26.5,48.7,10.8
2010,Sutter,Yuba City Police Department,5102,22,78.5,19.1,21389,49500,16.5,54.4,14.1
2010,Tehama,All Combined,All Combined,21.1,80.3,12.6,20198,38137,25.2,47.6,11.3
2010,Tehama,Corning Police Department,5201,27.4,74.7,8.5,14032,32729,24.1,51.8,11.9
2010,Tehama,Red Bluff Police Department,5202,13,81,10.4,17529,32782,26,45.1,14.9
2010,Tehama,Tehama Police Department,5203,22.6,82,16.6,18499,36150,4,46,13.5
2010,Trinity,All Combined,All Combined,16.2,90.1,19.5,22073,38725,20.2,45.2,13.4
2010,Tulare,All Combined,All Combined,24.9,67.3,13,17966,43851,31.5,54.6,12.1
2010,Tulare,Dinuba Police Department,5401,19,55.5,6,13100,39165,49.9,53.4,13.7
2010,Tulare,Exeter Police Department,5402,19.6,75.9,12.5,17280,43690,20.8,56.1,13.8
2010,Tulare,Farmersville Police Department,5403,37.6,41.4,2.4,9918,32886,29.4,49.6,15.6
2010,Tulare,Lindsay Police Department,5404,28.7,47.4,3.5,11290,30085,27.1,53.9,17.1
2010,Tulare,Porterville Police Department,5405,26.2,68.3,11,16322,39838,20.6,55.4,12.5
2010,Tulare,Tulare Police Department,5406,19.4,71.8,11.1,17734,46647,27.3,56.1,9.8
2010,Tulare,Visalia Police Department,5407,19.8,80.5,20.9,23458,53606,33.5,57.4,8.4
2010,Tulare,Woodlake Police Department,5408,13.2,48.8,4,10216,29417,31.9,51.6,18.8
2010,Tuolumne,All Combined,All Combined,20.5,87.3,17.3,25483,47462,22.4,44.5,10.6
2010,Tuolumne,Sonora Police Department,5501,13.7,91.7,20.3,27024,30893,20.5,50.3,10.3
2010,Ventura,All Combined,All Combined,19.6,82.3,30.8,32348,75348,21,61.8,7.2
2010,Ventura,Camarillo Police Department,5601,11.8,91.7,38.3,37470,81518,23.5,59.6,6.9
2010,Ventura,Fillmore Police Department,5602,13.5,67.1,13.2,21182,58076,21.6,58.3,7.2
2010,Ventura,Moorpark Police Department,5614,14.9,86.6,37.5,37121,101962,13.9,69.5,5.1
2010,Ventura,Ojai Police Department,5603,15.9,88.7,40.1,35497,61990,25.2,57.8,9.1
2010,Ventura,Oxnard Police Department,5604,30.3,63,15.4,20613,59015,23,60.3,8.2
2010,Ventura,Port Hueneme Police Department,5605,13.6,76.9,20.4,22394,51555,16.7,50.4,8.2
2010,Ventura,Santa Paula Police Department,5606,25.8,63.7,11,19552,51233,24.7,55.9,13
2010,Ventura,Simi Valley Police Department,5609,15,90,31.3,35159,88675,17.7,67.2,5.6
2010,Ventura,Thousand Oaks Police Department,5607,9.1,93.7,48.2,44775,98713,22.2,63.5,6.3
2010,Yolo,All Combined,All Combined,7,84.3,37.8,27420,57077,22.7,57.6,8.9
2010,Yolo,Davis Police Department,5701,1.7,95.7,68.4,31247,59517,24.8,56.9,7.8
2010,Yolo,West Sacramento Police Department,5704,17.6,81.8,23.5,24695,53559,21.5,61.4,9.6
2010,Yolo,Winters Police Department,5702,12.4,76.6,21.1,25342,59679,8.9,66.8,10.3
2010,Yolo,Woodland Police Department,5703,22.2,77.8,22.6,25616,55406,20.8,60.2,8.9
2010,Yuba,All Combined,All Combined,17.7,76.9,12.5,19937,46807,15.6,49.7,14.6
2010,Yuba,Marysville Police Department,5801,19.9,74.8,10.8,18454,37858,15.7,47.6,14.1
2010,Yuba,Wheatland Police Department,5802,29.1,79.3,12.1,24197,60213,17.5,57.7,17.3
2011,Alameda,All Combined,All Combined,13.7,86,40.8,34937,70821,22.6,60.1,9.2
2011,Alameda,Alameda Police Department,101,11.1,91.3,46.6,39160,75832,19.5,61.9,8.3
2011,Alameda,Albany Police Department,102,12.3,94.9,71.5,37552,72479,19.2,62.5,5.5
2011,Alameda,Berkeley Police Department,103,2.3,94.7,69,38896,60908,24.1,54.3,7.1
2011,Alameda,Dublin Police Department,130,16.1,92.5,45.1,41197,111481,18.2,60.5,6.3
2011,Alameda,Emeryville Police Department,104,1.9,96.2,72,52258,69274,17.4,71.2,4
2011,Alameda,Fremont Police Department,105,12.9,90.5,49.9,38752,98513,17.8,62.3,7.1
2011,Alameda,Hayward Police Department,106,16.8,79.4,23.6,24987,62115,25,60,13.2
2011,Alameda,Livermore Police Department,107,11.1,92,36.8,41741,96322,25.3,65.8,7
2011,Alameda,Newark Police Department,108,11,86,26.9,29375,81777,15.2,62.8,8.6
2011,Alameda,Oakland Police Department,109,21.9,79.5,37.2,31675,51144,25.2,58.1,10.9
2011,Alameda,Piedmont Police Department,110,23.6,98.3,82.1,92232,199304,18.6,63.6,5.6
2011,Alameda,Pleasanton Police Department,111,12.3,94.9,55.5,50745,118713,24.9,63.9,7.2
2011,Alameda,San Leandro Police Department,112,16.6,82.1,26.2,27878,61857,16.3,60,10.2
2011,Alameda,Union City Police Department,113,10.4,86.1,37.4,29612,82634,21.1,61.1,8
2011,Alpine,All Combined,All Combined,34.1,92,32,29576,59018,46.1,56.8,9
2011,Amador,All Combined,All Combined,25.7,87.3,18.8,28030,56180,23.4,40.4,15.2
2011,Amador,Ione Police Department,302,43.9,74.6,9.3,14946,72734,17.2,22.5,7.9
2011,Amador,Jackson Police Department,303,16,86.1,18.4,24945,48631,28.8,49,14.3
2011,Amador,Plymouth Police Department,304,21.7,87.9,6.3,21626,38333,25.3,51.2,15
2011,Amador,Sutter Creek Police Department,305,17.5,92.3,27.1,26788,46316,17.6,48.8,10.3
2011,Butte,All Combined,All Combined,8.9,86.1,24,23431,42971,21.6,49.1,13.2
2011,Butte,Biggs Police Department,401,21.1,75.1,9.3,17159,44485,19.8,46,24.3
2011,Butte,Chico Police Department,402,4.7,90.4,34.4,23611,41632,21.1,55.9,12.2
2011,Butte,Gridley Police Department,403,16.4,64.6,10.1,15525,36563,29.9,46.2,15.4
2011,Butte,Oroville Police Department,404,16.6,81.3,14.5,18750,35678,18,44.7,15.1
2011,Calaveras,All Combined,All Combined,14.1,92.4,20.7,28667,55256,34.6,48.1,9.2
2011,Colusa,All Combined,All Combined,32,70.5,13,21271,49558,15.1,56.6,13.8
2011,Colusa,Colusa Police Department,601,54.1,75.7,10.6,21811,49100,15.2,55.3,14.7
2011,Colusa,Williams Police Department,602,11.1,56,9.8,14974,47934,22.4,65,13.4
2011,Contra Costa,All Combined,All Combined,16.2,88.5,38.4,38141,79135,25.1,59.7,9.5
2011,Contra Costa,Antioch Police Department,701,16.9,84.9,19.5,25264,66479,30.7,57.3,12.4
2011,Contra Costa,Brentwood Police Department,702,8.3,89.3,28,32030,87642,21.9,59,9.2
2011,Contra Costa,Clayton Police Department,703,12.1,98.7,53.5,51854,131991,23.7,62.7,6.6
2011,Contra Costa,Concord Police Department,704,21.7,87.3,31,31338,65769,24.8,63,9.9
2011,Contra Costa,El Cerrito Police Department,705,6.3,93.4,58.3,43529,83933,16.9,61,8.6
2011,Contra Costa,Hercules Police Department,706,7.3,95.2,43.1,38687,94493,23,65.5,7.8
2011,Contra Costa,Lafayette Police Department,715,5.1,96.6,72.5,66492,134871,22,58.6,5.4
2011,Contra Costa,Martinez Police Department,714,17.3,92.9,34.5,38311,79705,19.7,62.6,7.6
2011,Contra Costa,Oakley Police Department,734,14.8,83.8,13.5,27742,78102,29.8,59.3,10.6
2011,Contra Costa,Orinda Police Department,726,11.6,98.5,77.4,76830,157500,15.3,57.3,3.1
2011,Contra Costa,Pinole Police Department,707,13.6,86.9,30.5,32649,80042,22.8,57.5,9.3
2011,Contra Costa,Pittsburg Police Department,708,23.6,78.3,16.3,23344,57965,26.3,58.3,11.1
2011,Contra Costa,Pleasant Hill Police Department,709,1.9,94.3,47,42497,78765,26.9,61,8.2
2011,Contra Costa,Richmond Police Department,710,21.1,78.4,26.2,25358,54554,25.9,57.8,12.7
2011,Contra Costa,San Pablo Police Department,711,30.8,64.3,11.7,17044,45305,29.9,56.7,14.7
2011,Contra Costa,San Ramon Police Department,724,9.9,97.2,60.8,50962,124014,24.1,69.3,6.8
2011,Contra Costa,Walnut Creek Police Department,712,8,96.7,60.3,52727,84722,23.9,56.9,6.1
2011,Del Norte,All Combined,All Combined,21.8,78.2,14.3,19247,37588,22,40.5,10.2
2011,Del Norte,Crescent City Police Department,801,28,63.6,10.1,10350,30058,12.1,20.6,20.4
2011,El Dorado,All Combined,All Combined,12.2,93,30.8,34385,68815,20.7,57.9,9.7
2011,El Dorado,Placerville Police Department,901,17.9,88.8,21.1,26109,53385,15.8,53.6,12.3
2011,El Dorado,South Lake Tahoe Police Department,902,14.4,85.5,22.8,22958,41685,29.4,65.5,10.3
2011,Fresno,All Combined,All Combined,23.2,72.8,19.5,20638,46903,32.5,54.3,12.7
2011,Fresno,Clovis Police Department,1001,13.7,88.9,30,27749,65300,23.6,58.7,10.7
2011,Fresno,Coalinga Police Department,1002,27.6,67.9,11.2,16098,47101,23.1,41.5,5.2
2011,Fresno,Firebaugh Police Department,1003,33.1,42.1,5,12015,33009,18.5,49.9,18.6
2011,Fresno,Fowler Police Department,1004,13,72.4,18.7,20465,54698,33.1,55.7,10.9
2011,Fresno,Fresno Police Department,1005,22.7,74.6,20.1,19978,43440,32.3,54.4,14
2011,Fresno,Huron Police Department,1006,56,24.4,0.5,7422,22969,35.5,51.4,12.5
2011,Fresno,Kerman Police Department,1007,24.3,58.4,10.5,15958,46289,29.2,53.4,10.8
2011,Fresno,Kingsburg Police Department,1008,12.3,80,22.5,22055,58091,43.3,59.5,11.7
2011,Fresno,Mendota Police Department,1009,58,32.9,1.1,8488,25807,41.5,46.8,21.5
2011,Fresno,Orange Cove Police Department,1010,27.9,33.9,4.3,9547,27642,37.6,50.3,19.1
2011,Fresno,Parlier Police Department,1011,31,42.8,5,11681,36388,46.9,56.3,13.7
2011,Fresno,Reedley Police Department,1012,26.8,62.6,14.9,16306,46776,31.8,54.5,11
2011,Fresno,Sanger Police Department,1013,24.1,60.1,11.4,16053,41987,38.2,59.4,11.1
2011,Fresno,San Joaquin Police Department,1014,35.6,30,2.3,7560,25702,48.6,46,6.8
2011,Fresno,Selma Police Department,1015,25.7,61.3,10.8,15633,42459,35.6,58,11
2011,Glenn,All Combined,All Combined,25,74,15.5,21254,43239,27.8,52.5,10
2011,Glenn,Orland Police Department,1101,23.4,75.9,10.6,17372,45186,34.9,51.2,7.9
2011,Glenn,Willows Police Department,1102,21.8,76.6,20.2,20484,43493,20.9,51.8,10.9
2011,Humboldt,All Combined,All Combined,11,90.2,26.3,24209,40376,26.5,54,9.7
2011,Humboldt,Arcata Police Department,1201,2.2,90.7,43.1,19996,31815,25.2,52.8,9.3
2011,Humboldt,Blue Lake Police Department,1202,5.1,94.7,36.3,25588,55568,45,67.8,5.9
2011,Humboldt,Eureka Police Department,1203,19.7,88.2,21.7,22972,36081,23.3,53.5,8.8
2011,Humboldt,Ferndale Police Department,1204,23.2,94.6,32.6,37348,60147,29.5,59.4,8
2011,Humboldt,Fortuna Police Department,1205,23.7,89.3,20.1,23208,37532,30.9,47.7,9.1
2011,Humboldt,Rio Dell Police Department,1207,0,88.7,11.8,23446,39240,16.4,51,13.2
2011,Humboldt,Trinidad Police Department,1206,0,99.6,53.1,34480,63438,38.1,72.9,6.3
2011,Imperial,All Combined,All Combined,21.7,63.4,12.8,16593,39402,25.1,45.7,16.4
2011,Imperial,Brawley Police Department,1301,26.5,62.8,10.7,17709,36233,25.1,48.2,18.2
2011,Imperial,Calexico Police Department,1302,19.6,55,13.5,14317,35988,23.9,48,17.8
2011,Imperial,Calipatria Police Department,1303,31.3,57,4.4,11559,35030,30.1,30.2,11.5
2011,Imperial,El Centro Police Department,1304,15,67.8,15.8,18273,38297,23.5,50.5,16
2011,Imperial,Holtville Police Department,1305,10.7,62.7,10.7,20749,40712,26.9,49.6,19.6
2011,Imperial,Imperial Police Department,1306,11.9,80.7,21.8,21378,57152,35.3,59.8,15.4
2011,Imperial,Westmorland Police Department,1307,26.9,48.8,5.2,13179,28375,34.1,42.4,17.2
2011,Inyo,All Combined,All Combined,11.6,88.8,22.5,27532,49571,37.1,58.2,7.1
2011,Inyo,Bishop Police Department,1401,30,83.7,26,27205,34258,27.8,63.7,6.9
2011,Kern,All Combined,All Combined,24.9,71.2,14.6,20167,48021,29.8,51.5,12.5
2011,Kern,Arvin Police Department,1501,24.7,32.4,4.9,9241,29740,40.3,55.8,14.1
2011,Kern,Bakersfield Police Department,1502,18.4,77.8,19.8,23141,54656,31.4,57.7,11.3
2011,Kern,California City Police Department,1511,16.3,79.8,13.2,21161,53768,19.1,44.5,24.5
2011,Kern,Delano Police Department,1503,40.3,52.2,7.1,10957,37810,34.7,40,15.2
2011,Kern,McFarland Police Department,1505,47.8,43.2,4,9285,35615,37.5,46.5,18.3
2011,Kern,Maricopa Police Department,1504,30.9,70.7,5,15062,34167,27.1,37.7,25.5
2011,Kern,Ridgecrest Police Department,1506,14.1,89.5,25.7,28181,59830,19,56.2,8.2
2011,Kern,Shafter Police Department,1507,24.5,58.4,6.8,13482,38591,34.4,49.7,12.5
2011,Kern,Taft Police Department,1508,25.5,67.9,6.6,16198,46136,28.5,34.8,9.8
